1.960102731724776390e+02,6.518145970937646894e+01
1.060102731724776390e+02,1.768145970937647604e+01
1.031977731724776390e+02,8.744708470937646894e+01
1.931977731724776390e+02,3.994708470937647604e+01
5.819777317247763904e+01,6.369708470937646183e+01
1.481977731724776390e+02,1.619708470937647604e+01
1.706977731724776390e+02,5.182208470937646183e+01
8.069777317247763904e+01,9.932208470937646894e+01
3.569777317247763904e+01,7.557208470937646894e+01
1.256977731724776390e+02,2.807208470937647604e+01
1.369477731724776390e+02,5.775958470937646183e+01
4.694777317247763904e+01,1.025958470937647427e+01
9.194777317247763904e+01,8.150958470937646894e+01
1.819477731724776390e+02,3.400958470937647604e+01
1.594477731724776390e+02,6.963458470937646894e+01
6.944777317247763904e+01,2.213458470937647604e+01
2.444777317247763904e+01,4.588458470937646183e+01
1.144477731724776390e+02,9.338458470937646894e+01
1.088227731724776390e+02,4.885333470937646183e+01
1.988227731724776390e+02,9.635333470937646894e+01
6.382277317247763904e+01,7.260333470937646894e+01
1.538227731724776390e+02,2.510333470937647604e+01
1.763227731724776390e+02,8.447833470937646894e+01
8.632277317247763904e+01,3.697833470937647604e+01
4.132277317247763904e+01,6.072833470937646183e+01
1.313227731724776390e+02,1.322833470937647427e+01
1.200727731724776390e+02,7.854083470937646894e+01
3.007277317247763904e+01,3.104083470937647604e+01
7.507277317247763904e+01,5.479083470937646183e+01
1.650727731724776390e+02,7.290834709376474265e+00
1.425727731724776390e+02,6.666583470937646894e+01
5.257277317247763904e+01,1.916583470937647604e+01
1.875727731724776390e+02,9.041583470937646894e+01
9.757277317247763904e+01,4.291583470937647604e+01
9.792433567247763904e+01,9.060138158437646894e+01
1.879243356724776390e+02,4.310138158437647604e+01
5.292433567247763904e+01,6.685138158437646894e+01
1.429243356724776390e+02,1.935138158437647604e+01
1.654243356724776390e+02,5.497638158437646183e+01
7.542433567247763904e+01,7.476381584376474265e+00
3.042433567247763904e+01,7.872638158437646894e+01
1.204243356724776390e+02,3.122638158437647604e+01
1.316743356724776390e+02,6.091388158437646183e+01
4.167433567247763904e+01,1.341388158437647427e+01
8.667433567247763904e+01,8.466388158437646894e+01
1.766743356724776390e+02,3.716388158437647604e+01
1.541743356724776390e+02,7.278888158437646894e+01
6.417433567247763904e+01,2.528888158437647604e+01
1.991743356724776390e+02,4.903888158437646183e+01
1.091743356724776390e+02,9.653888158437646894e+01
1.147993356724776390e+02,4.607013158437646183e+01
2.479933567247763904e+01,9.357013158437646894e+01
6.979933567247763904e+01,6.982013158437646894e+01
1.597993356724776390e+02,2.232013158437647604e+01
1.822993356724776390e+02,8.169513158437646894e+01
9.229933567247763904e+01,3.419513158437647604e+01
4.729933567247763904e+01,5.794513158437646183e+01
1.372993356724776390e+02,1.044513158437647427e+01
1.260493356724776390e+02,7.575763158437646894e+01
3.604933567247763904e+01,2.825763158437647604e+01
8.104933567247763904e+01,5.200763158437646183e+01
1.710493356724776390e+02,9.950763158437646894e+01
1.485493356724776390e+02,6.388263158437646183e+01
5.854933567247763904e+01,1.638263158437647604e+01
1.935493356724776390e+02,8.763263158437646894e+01
1.035493356724776390e+02,4.013263158437647604e+01
1.063618356724776390e+02,6.536700658437646894e+01
1.963618356724776390e+02,1.786700658437647604e+01
6.136183567247763904e+01,8.911700658437646894e+01
1.513618356724776390e+02,4.161700658437647604e+01
1.738618356724776390e+02,7.724200658437646894e+01
8.386183567247763904e+01,2.974200658437647604e+01
3.886183567247763904e+01,5.349200658437646183e+01
1.288618356724776390e+02,5.992006584376474265e+00
1.401118356724776390e+02,8.317950658437646894e+01
5.011183567247763904e+01,3.567950658437647604e+01
9.511183567247763904e+01,5.942950658437646183e+01
1.851118356724776390e+02,1.192950658437647427e+01
1.626118356724776390e+02,4.755450658437646183e+01
7.261183567247763904e+01,9.505450658437646894e+01
2.761183567247763904e+01,7.130450658437646894e+01
1.176118356724776390e+02,2.380450658437647604e+01
1.119868356724776390e+02,6.833575658437646894e+01
2.198683567247763904e+01,2.083575658437647604e+01
6.698683567247763904e+01,4.458575658437646183e+01
1.569868356724776390e+02,9.208575658437646894e+01
1.794868356724776390e+02,5.646075658437646183e+01
8.948683567247763904e+01,8.960756584376474265e+00
4.448683567247763904e+01,8.021075658437646894e+01
1.344868356724776390e+02,3.271075658437647604e+01
1.232368356724776390e+02,5.052325658437646183e+01
3.323683567247763904e+01,9.802325658437646894e+01
7.823683567247763904e+01,7.427325658437646894e+01
1.682368356724776390e+02,2.677325658437647604e+01
1.457368356724776390e+02,8.614825658437646894e+01
5.573683567247763904e+01,3.864825658437647604e+01
1.907368356724776390e+02,6.239825658437646183e+01
1.007368356724776390e+02,1.489825658437647427e+01
1.021430856724776390e+02,5.274981908437646183e+01
1.921430856724776390e+02,5.249819084376474265e+00
5.714308567247763904e+01,7.649981908437646894e+01
1.471430856724776390e+02,2.899981908437647604e+01
1.696430856724776390e+02,8.837481908437646894e+01
7.964308567247763904e+01,4.087481908437647604e+01
3.464308567247763904e+01,6.462481908437646894e+01
1.246430856724776390e+02,1.712481908437647604e+01
1.358930856724776390e+02,7.056231908437646894e+01
4.589308567247763904e+01,2.306231908437647604e+01
9.089308567247763904e+01,4.681231908437646183e+01
1.808930856724776390e+02,9.431231908437646894e+01
1.583930856724776390e+02,5.868731908437646183e+01
6.839308567247763904e+01,1.118731908437647427e+01
2.339308567247763904e+01,8.243731908437646894e+01
1.133930856724776390e+02,3.493731908437647604e+01
1.190180856724776390e+02,7.946856908437646894e+01
2.901808567247763904e+01,3.196856908437647604e+01
7.401808567247763904e+01,5.571856908437646183e+01
1.640180856724776390e+02,8.218569084376474265e+00
1.865180856724776390e+02,4.384356908437646183e+01
9.651808567247763904e+01,9.134356908437646894e+01
5.151808567247763904e+01,6.759356908437646894e+01
1.415180856724776390e+02,2.009356908437647604e+01
1.302680856724776390e+02,6.165606908437646183e+01
4.026808567247763904e+01,1.415606908437647427e+01
8.526808567247763904e+01,8.540606908437646894e+01
1.752680856724776390e+02,3.790606908437647604e+01
1.527680856724776390e+02,7.353106908437646894e+01
6.276808567247763904e+01,2.603106908437647604e+01
1.977680856724776390e+02,4.978106908437646183e+01
1.077680856724776390e+02,9.728106908437646894e+01
1.049555856724776390e+02,7.798419408437646894e+01
1.949555856724776390e+02,3.048419408437647604e+01
5.995558567247763904e+01,5.423419408437646183e+01
1.499555856724776390e+02,6.734194084376474265e+00
1.724555856724776390e+02,6.610919408437646894e+01
8.245558567247763904e+01,1.860919408437647604e+01
3.745558567247763904e+01,8.985919408437646894e+01
1.274555856724776390e+02,4.235919408437647604e+01
1.387055856724776390e+02,4.829669408437646183e+01
4.870558567247763904e+01,9.579669408437646894e+01
9.370558567247763904e+01,7.204669408437646894e+01
1.837055856724776390e+02,2.454669408437647604e+01
1.612055856724776390e+02,8.392169408437646894e+01
7.120558567247763904e+01,3.642169408437647604e+01
2.620558567247763904e+01,6.017169408437646183e+01
1.162055856724776390e+02,1.267169408437647427e+01
1.105805856724776390e+02,5.720294408437646183e+01
2.058058567247763904e+01,9.702944084376474265e+00
6.558058567247763904e+01,8.095294408437646894e+01
1.555805856724776390e+02,3.345294408437647604e+01
1.780805856724776390e+02,6.907794408437646894e+01
8.808058567247763904e+01,2.157794408437647604e+01
4.308058567247763904e+01,4.532794408437646183e+01
1.330805856724776390e+02,9.282794408437646894e+01
1.218305856724776390e+02,8.689044408437646894e+01
3.183058567247763904e+01,3.939044408437647604e+01
7.683058567247763904e+01,6.314044408437646183e+01
1.668305856724776390e+02,1.564044408437647427e+01
1.443305856724776390e+02,5.126544408437646183e+01
5.433058567247763904e+01,9.876544408437646894e+01
1.893305856724776390e+02,7.501544408437646894e+01
9.933058567247763904e+01,2.751544408437647604e+01
9.862746067247763904e+01,5.905841283437646183e+01
1.886274606724776390e+02,1.155841283437647427e+01
5.362746067247763904e+01,8.280841283437646894e+01
1.436274606724776390e+02,3.530841283437647604e+01
1.661274606724776390e+02,7.093341283437646894e+01
7.612746067247763904e+01,2.343341283437647604e+01
3.112746067247763904e+01,4.718341283437646183e+01
1.211274606724776390e+02,9.468341283437646894e+01
1.323774606724776390e+02,8.874591283437646894e+01
4.237746067247763904e+01,4.124591283437647604e+01
8.737746067247763904e+01,6.499591283437646894e+01
1.773774606724776390e+02,1.749591283437647604e+01
1.548774606724776390e+02,5.312091283437646183e+01
6.487746067247763904e+01,5.620912834376474265e+00
1.998774606724776390e+02,7.687091283437646894e+01
1.098774606724776390e+02,2.937091283437647604e+01
1.155024606724776390e+02,7.390216283437646894e+01
2.550246067247763904e+01,2.640216283437647604e+01
7.050246067247763904e+01,5.015216283437646183e+01
1.605024606724776390e+02,9.765216283437646894e+01
1.830024606724776390e+02,6.202716283437646183e+01
9.300246067247763904e+01,1.452716283437647427e+01
4.800246067247763904e+01,8.577716283437646894e+01
1.380024606724776390e+02,3.827716283437647604e+01
1.267524606724776390e+02,4.421466283437646183e+01
3.675246067247763904e+01,9.171466283437646894e+01
8.175246067247763904e+01,6.796466283437646894e+01
1.717524606724776390e+02,2.046466283437647604e+01
1.492524606724776390e+02,7.983966283437646894e+01
5.925246067247763904e+01,3.233966283437647604e+01
1.942524606724776390e+02,5.608966283437646183e+01
1.042524606724776390e+02,8.589662834376474265e+00
1.070649606724776390e+02,8.429278783437646894e+01
1.970649606724776390e+02,3.679278783437647604e+01
6.206496067247763904e+01,6.054278783437646183e+01
1.520649606724776390e+02,1.304278783437647427e+01
1.745649606724776390e+02,4.866778783437646183e+01
8.456496067247763904e+01,9.616778783437646894e+01
3.956496067247763904e+01,7.241778783437646894e+01
1.295649606724776390e+02,2.491778783437647604e+01
1.408149606724776390e+02,6.648028783437646894e+01
5.081496067247763904e+01,1.898028783437647604e+01
9.581496067247763904e+01,9.023028783437646894e+01
1.858149606724776390e+02,4.273028783437647604e+01
1.633149606724776390e+02,7.835528783437646894e+01
7.331496067247763904e+01,3.085528783437647604e+01
2.831496067247763904e+01,5.460528783437646183e+01
1.183149606724776390e+02,7.105287834376474265e+00
1.126899606724776390e+02,5.163653783437646183e+01
2.268996067247763904e+01,9.913653783437646894e+01
6.768996067247763904e+01,7.538653783437646894e+01
1.576899606724776390e+02,2.788653783437647604e+01
1.801899606724776390e+02,8.726153783437646894e+01
9.018996067247763904e+01,3.976153783437647604e+01
4.518996067247763904e+01,6.351153783437646183e+01
1.351899606724776390e+02,1.601153783437647604e+01
1.239399606724776390e+02,6.944903783437646894e+01
3.393996067247763904e+01,2.194903783437647604e+01
7.893996067247763904e+01,4.569903783437646183e+01
1.689399606724776390e+02,9.319903783437646894e+01
1.464399606724776390e+02,5.757403783437646183e+01
5.643996067247763904e+01,1.007403783437647427e+01
1.914399606724776390e+02,8.132403783437646894e+01
1.014399606724776390e+02,3.382403783437647604e+01
1.000337106724776390e+02,7.167560033437646894e+01
1.900337106724776390e+02,2.417560033437647604e+01
5.503371067247763904e+01,4.792560033437646183e+01
1.450337106724776390e+02,9.542560033437646894e+01
1.675337106724776390e+02,5.980060033437646183e+01
7.753371067247763904e+01,1.230060033437647427e+01
3.253371067247763904e+01,8.355060033437646894e+01
1.225337106724776390e+02,3.605060033437647604e+01
1.337837106724776390e+02,5.386310033437646183e+01
4.378371067247763904e+01,6.363100334376474265e+00
8.878371067247763904e+01,7.761310033437646894e+01
1.787837106724776390e+02,3.011310033437647604e+01
1.562837106724776390e+02,8.948810033437646894e+01
6.628371067247763904e+01,4.198810033437647604e+01
2.128371067247763904e+01,6.573810033437646894e+01
1.112837106724776390e+02,1.823810033437647604e+01
1.169087106724776390e+02,6.276935033437646183e+01
2.690871067247763904e+01,1.526935033437647427e+01
7.190871067247763904e+01,8.651935033437646894e+01
1.619087106724776390e+02,3.901935033437647604e+01
1.844087106724776390e+02,7.464435033437646894e+01
9.440871067247763904e+01,2.714435033437647604e+01
4.940871067247763904e+01,5.089435033437646183e+01
1.394087106724776390e+02,9.839435033437646894e+01
1.281587106724776390e+02,8.058185033437646894e+01
3.815871067247763904e+01,3.308185033437647604e+01
8.315871067247763904e+01,5.683185033437646183e+01
1.731587106724776390e+02,9.331850334376474265e+00
1.506587106724776390e+02,4.495685033437646183e+01
6.065871067247763904e+01,9.245685033437646894e+01
1.956587106724776390e+02,6.870685033437646894e+01
1.056587106724776390e+02,2.120685033437647604e+01
1.028462106724776390e+02,4.644122533437646183e+01
1.928462106724776390e+02,9.394122533437646894e+01
5.784621067247763904e+01,7.019122533437646894e+01
1.478462106724776390e+02,2.269122533437647604e+01
1.703462106724776390e+02,8.206622533437646894e+01
8.034621067247763904e+01,3.456622533437647604e+01
3.534621067247763904e+01,5.831622533437646183e+01
1.253462106724776390e+02,1.081622533437647427e+01
1.365962106724776390e+02,7.612872533437646894e+01
4.659621067247763904e+01,2.862872533437647604e+01
9.159621067247763904e+01,5.237872533437646183e+01
1.815962106724776390e+02,9.987872533437646894e+01
1.590962106724776390e+02,6.425372533437646894e+01
6.909621067247763904e+01,1.675372533437647604e+01
2.409621067247763904e+01,8.800372533437646894e+01
1.140962106724776390e+02,4.050372533437647604e+01
1.084712106724776390e+02,8.503497533437646894e+01
1.984712106724776390e+02,3.753497533437647604e+01
6.347121067247763904e+01,6.128497533437646183e+01
1.534712106724776390e+02,1.378497533437647427e+01
1.759712106724776390e+02,4.940997533437646183e+01
8.597121067247763904e+01,9.690997533437646894e+01
4.097121067247763904e+01,7.315997533437646894e+01
1.309712106724776390e+02,2.565997533437647604e+01
1.197212106724776390e+02,5.534747533437646183e+01
2.972121067247763904e+01,7.847475334376474265e+00
7.472121067247763904e+01,7.909747533437646894e+01
1.647212106724776390e+02,3.159747533437647604e+01
1.422212106724776390e+02,6.722247533437646894e+01
5.222121067247763904e+01,1.972247533437647604e+01
1.872212106724776390e+02,4.347247533437646183e+01
9.722121067247763904e+01,9.097247533437646894e+01
9.739699192247763904e+01,6.712970189687646894e+01
1.873969919224776390e+02,1.962970189687647604e+01
5.239699192247763904e+01,4.337970189687646183e+01
1.423969919224776390e+02,9.087970189687646894e+01
1.648969919224776390e+02,5.525470189687646183e+01
7.489699192247763904e+01,7.754701896876474265e+00
2.989699192247763904e+01,7.900470189687646894e+01
1.198969919224776390e+02,3.150470189687647604e+01
1.311469919224776390e+02,4.931720189687646183e+01
4.114699192247763904e+01,9.681720189687646894e+01
8.614699192247763904e+01,7.306720189687646894e+01
1.761469919224776390e+02,2.556720189687647604e+01
1.536469919224776390e+02,8.494220189687646894e+01
6.364699192247763904e+01,3.744220189687647604e+01
1.986469919224776390e+02,6.119220189687646183e+01
1.086469919224776390e+02,1.369220189687647427e+01
1.142719919224776390e+02,6.416095189687646894e+01
2.427199192247763904e+01,1.666095189687647604e+01
6.927199192247763904e+01,8.791095189687646894e+01
1.592719919224776390e+02,4.041095189687647604e+01
1.817719919224776390e+02,7.603595189687646894e+01
9.177199192247763904e+01,2.853595189687647604e+01
4.677199192247763904e+01,5.228595189687646183e+01
1.367719919224776390e+02,9.978595189687646894e+01
1.255219919224776390e+02,8.197345189687646894e+01
3.552199192247763904e+01,3.447345189687647604e+01
8.052199192247763904e+01,5.822345189687646183e+01
1.705219919224776390e+02,1.072345189687647427e+01
1.480219919224776390e+02,4.634845189687646183e+01
5.802199192247763904e+01,9.384845189687646894e+01
1.930219919224776390e+02,7.009845189687646894e+01
1.030219919224776390e+02,2.259845189687647604e+01
1.058344919224776390e+02,4.486407689687646183e+01
1.958344919224776390e+02,9.236407689687646894e+01
6.083449192247763904e+01,6.861407689687646894e+01
1.508344919224776390e+02,2.111407689687647604e+01
1.733344919224776390e+02,8.048907689687646894e+01
8.333449192247763904e+01,3.298907689687647604e+01
3.833449192247763904e+01,5.673907689687646183e+01
1.283344919224776390e+02,9.239076896876474265e+00
1.395844919224776390e+02,7.455157689687646894e+01
4.958449192247763904e+01,2.705157689687647604e+01
9.458449192247763904e+01,5.080157689687646183e+01
1.845844919224776390e+02,9.830157689687646894e+01
1.620844919224776390e+02,6.267657689687646183e+01
7.208449192247763904e+01,1.517657689687647427e+01
2.708449192247763904e+01,8.642657689687646894e+01
1.170844919224776390e+02,3.892657689687647604e+01
1.114594919224776390e+02,8.939532689687646894e+01
2.145949192247763904e+01,4.189532689687647604e+01
6.645949192247763904e+01,6.564532689687646894e+01
1.564594919224776390e+02,1.814532689687647604e+01
1.789594919224776390e+02,5.377032689687646183e+01
8.895949192247763904e+01,6.270326896876474265e+00
4.395949192247763904e+01,7.752032689687646894e+01
1.339594919224776390e+02,3.002032689687647604e+01
1.227094919224776390e+02,5.970782689687646183e+01
3.270949192247763904e+01,1.220782689687647427e+01
7.770949192247763904e+01,8.345782689687646894e+01
1.677094919224776390e+02,3.595782689687647604e+01
1.452094919224776390e+02,7.158282689687646894e+01
5.520949192247763904e+01,2.408282689687647604e+01
1.902094919224776390e+02,4.783282689687646183e+01
1.002094919224776390e+02,9.533282689687646894e+01
1.016157419224776390e+02,5.748126439687646183e+01
1.916157419224776390e+02,9.981264396876474265e+00
5.661574192247763904e+01,8.123126439687646894e+01
1.466157419224776390e+02,3.373126439687647604e+01
1.691157419224776390e+02,6.935626439687646894e+01
7.911574192247763904e+01,2.185626439687647604e+01
3.411574192247763904e+01,4.560626439687646183e+01
