9.738637474576759701e+01,2.939620603271299615e+01,2.359297363594948749e+01,1.464507190804081205e+01
1.873863747457675970e+02,7.689620603271299615e+01,1.609297363594948749e+01,3.414507190804081205e+01
5.238637474576759701e+01,5.314620603271299615e+01,1.234297363594948749e+01,2.439507190804081205e+01
1.423863747457675970e+02,5.646206032712985490e+00,1.984297363594948749e+01,4.895071908040808495e+00
1.198863747457675970e+02,6.502120603271299615e+01,1.796797363594948749e+01,9.770071908040812048e+00
2.988637474576759345e+01,1.752120603271298549e+01,1.046797363594948571e+01,2.927007190804081205e+01
1.648863747457675970e+02,4.127120603271299615e+01,2.171797363594948749e+01,1.952007190804081205e+01
7.488637474576759701e+01,8.877120603271299615e+01,1.421797363594948749e+01,3.902007190804081205e+01
6.926137474576759701e+01,4.423995603271299615e+01,1.562422363594948749e+01,8.551321908040808495e+00
1.592613747457675970e+02,9.173995603271299615e+01,2.312422363594948749e+01,2.805132190804081205e+01
2.426137474576759345e+01,6.798995603271299615e+01,1.937422363594948749e+01,3.780132190804081205e+01
1.142613747457675970e+02,2.048995603271298549e+01,1.187422363594948749e+01,1.830132190804081205e+01
1.367613747457675970e+02,5.611495603271299615e+01,2.499922363594948749e+01,3.676321908040808495e+00
4.676137474576759701e+01,8.614956032712985490e+00,1.749922363594948749e+01,2.317632190804081205e+01
1.817613747457675970e+02,3.236495603271299615e+01,1.374922363594948749e+01,3.292632190804081205e+01
9.176137474576759701e+01,7.986495603271299615e+01,2.124922363594948749e+01,1.342632190804081205e+01
8.051137474576759701e+01,6.205245603271299615e+01,1.281172363594948749e+01,2.073882190804081205e+01
1.705113747457675970e+02,1.455245603271298549e+01,2.031172363594948749e+01,1.238821908040808495e+00
3.551137474576759701e+01,3.830245603271299615e+01,2.406172363594948749e+01,1.098882190804081205e+01
1.255113747457675970e+02,8.580245603271299615e+01,1.656172363594948749e+01,3.048882190804081205e+01
1.030113747457675970e+02,2.642745603271299615e+01,2.218672363594948749e+01,2.561382190804081205e+01
1.930113747457675970e+02,7.392745603271299615e+01,1.468672363594948749e+01,6.113821908040808495e+00
1.480113747457675970e+02,5.017745603271299615e+01,1.843672363594948749e+01,1.586382190804081205e+01
5.801137474576759701e+01,9.767745603271299615e+01,1.093672363594948571e+01,3.536382190804081205e+01
5.941762474576759701e+01,5.982589353271299615e+01,1.831953613594948749e+01,1.543509408040808495e+00
1.494176247457675970e+02,1.232589353271298549e+01,1.081953613594948571e+01,2.104350940804081205e+01
1.944176247457675970e+02,3.607589353271299615e+01,2.206953613594948749e+01,3.079350940804081205e+01
1.044176247457675970e+02,8.357589353271299615e+01,1.456953613594948749e+01,1.129350940804081205e+01
1.269176247457675970e+02,2.420089353271299615e+01,2.394453613594948749e+01,6.418509408040808495e+00
3.691762474576759701e+01,7.170089353271299615e+01,1.644453613594948749e+01,2.591850940804081205e+01
1.719176247457675970e+02,4.795089353271299615e+01,1.269453613594948749e+01,3.566850940804081205e+01
8.191762474576759701e+01,9.545089353271299615e+01,2.019453613594948749e+01,1.616850940804081205e+01
9.316762474576759701e+01,4.201339353271299615e+01,1.363203613594948749e+01,2.835600940804081205e+01
1.831676247457675970e+02,8.951339353271299615e+01,2.113203613594948749e+01,8.856009408040808495e+00
4.816762474576759701e+01,6.576339353271299615e+01,2.488203613594948749e+01,1.860600940804081205e+01
1.381676247457675970e+02,1.826339353271298549e+01,1.738203613594948749e+01,3.810600940804081205e+01
1.156676247457675970e+02,5.388839353271299615e+01,1.925703613594948749e+01,2.348100940804081205e+01
2.566762474576759345e+01,6.388393532712985490e+00,1.175703613594948749e+01,3.981009408040808495e+00
1.606676247457675970e+02,3.013839353271299615e+01,1.550703613594948749e+01,1.373100940804081205e+01
7.066762474576759701e+01,7.763839353271299615e+01,2.300703613594948749e+01,3.323100940804081205e+01
7.629262474576759701e+01,3.310714353271299615e+01,2.160078613594948749e+01,3.444975940804081205e+01
1.662926247457675970e+02,8.060714353271299615e+01,1.410078613594948749e+01,1.494975940804081205e+01
3.129262474576759345e+01,5.685714353271299615e+01,1.785078613594948749e+01,5.199759408040808495e+00
1.212926247457675970e+02,9.357143532712985490e+00,1.035078613594948571e+01,2.469975940804081205e+01
1.437926247457675970e+02,6.873214353271299615e+01,1.222578613594948749e+01,2.957475940804081205e+01
5.379262474576759701e+01,2.123214353271298549e+01,1.972578613594948749e+01,1.007475940804081205e+01
1.887926247457675970e+02,4.498214353271299615e+01,2.347578613594948749e+01,3.932475940804081205e+01
9.879262474576759701e+01,9.248214353271299615e+01,1.597578613594948749e+01,1.982475940804081205e+01
8.754262474576759701e+01,5.091964353271299615e+01,1.128828613594948571e+01,1.251225940804081205e+01
1.775426247457675970e+02,9.841964353271299615e+01,1.878828613594948749e+01,3.201225940804081205e+01
4.254262474576759701e+01,2.716964353271299615e+01,1.503828613594948749e+01,2.226225940804081205e+01
1.325426247457675970e+02,7.466964353271299615e+01,2.253828613594948749e+01,2.762259408040808495e+00
1.100426247457675970e+02,3.904464353271299615e+01,1.691328613594948749e+01,1.738725940804081205e+01
2.004262474576759345e+01,8.654464353271299615e+01,2.441328613594948749e+01,3.688725940804081205e+01
1.550426247457675970e+02,6.279464353271299615e+01,2.066328613594948749e+01,2.713725940804081205e+01
6.504262474576759701e+01,1.529464353271298549e+01,1.316328613594948749e+01,7.637259408040808495e+00
6.223012474576759701e+01,3.459151853271299615e+01,1.058516113594948571e+01,2.287163440804081205e+01
1.522301247457675970e+02,8.209151853271299615e+01,1.808516113594948749e+01,3.371634408040808495e+00
1.972301247457675970e+02,5.834151853271299615e+01,1.433516113594948749e+01,1.312163440804081205e+01
1.072301247457675970e+02,1.084151853271298549e+01,2.183516113594948749e+01,3.262163440804081205e+01
1.297301247457675970e+02,4.646651853271299615e+01,1.621016113594948749e+01,2.774663440804081205e+01
3.973012474576759701e+01,9.396651853271299615e+01,2.371016113594948749e+01,8.246634408040808495e+00
1.747301247457675970e+02,2.271651853271299615e+01,1.996016113594948749e+01,1.799663440804081205e+01
8.473012474576759701e+01,7.021651853271299615e+01,1.246016113594948749e+01,3.749663440804081205e+01
9.598012474576759701e+01,6.427901853271299615e+01,2.277266113594948749e+01,5.809134408040808495e+00
1.859801247457675970e+02,1.677901853271298549e+01,1.527266113594948749e+01,2.530913440804081205e+01
5.098012474576759701e+01,4.052901853271299615e+01,1.902266113594948749e+01,3.505913440804081205e+01
1.409801247457675970e+02,8.802901853271299615e+01,1.152266113594948571e+01,1.555913440804081205e+01
1.184801247457675970e+02,2.865401853271299615e+01,1.339766113594948749e+01,3.993413440804081205e+01
2.848012474576759345e+01,7.615401853271299615e+01,2.089766113594948749e+01,2.043413440804081205e+01
1.634801247457675970e+02,5.240401853271299615e+01,2.464766113594948749e+01,3.018413440804081205e+01
7.348012474576759701e+01,9.990401853271299615e+01,1.714766113594948749e+01,1.068413440804081205e+01
6.785512474576759701e+01,5.537276853271299615e+01,1.480391113594948749e+01,1.677788440804081205e+01
1.578551247457675970e+02,7.872768532712985490e+00,2.230391113594948749e+01,3.627788440804081205e+01
2.285512474576759345e+01,3.162276853271299615e+01,1.105391113594948571e+01,2.652788440804081205e+01
1.128551247457675970e+02,7.912276853271299615e+01,1.855391113594948749e+01,7.027884408040808495e+00
1.353551247457675970e+02,4.349776853271299615e+01,2.042891113594948749e+01,1.190288440804081205e+01
4.535512474576759701e+01,9.099776853271299615e+01,1.292891113594948749e+01,3.140288440804081205e+01
1.803551247457675970e+02,6.724776853271299615e+01,1.667891113594948749e+01,2.165288440804081205e+01
9.035512474576759701e+01,1.974776853271298549e+01,2.417891113594948749e+01,2.152884408040808495e+00
7.910512474576759701e+01,2.568526853271299615e+01,1.761641113594948749e+01,2.896538440804081205e+01
1.691051247457675970e+02,7.318526853271299615e+01,1.011641113594948571e+01,9.465384408040812048e+00
3.410512474576759701e+01,4.943526853271299615e+01,2.136641113594948749e+01,3.871538440804081205e+01
1.241051247457675970e+02,9.693526853271299615e+01,1.386641113594948749e+01,1.921538440804081205e+01
1.016051247457675970e+02,6.131026853271299615e+01,2.324141113594948749e+01,3.384038440804081205e+01
1.916051247457675970e+02,1.381026853271298549e+01,1.574141113594948749e+01,1.434038440804081205e+01
1.466051247457675970e+02,3.756026853271299615e+01,1.199141113594948749e+01,4.590384408040808495e+00
5.660512474576759701e+01,8.506026853271299615e+01,1.949141113594948749e+01,2.409038440804081205e+01
5.730824974576759701e+01,5.351729978271299615e+01,2.341719238594948749e+01,6.875540658040808495e+00
1.473082497457675970e+02,6.017299782712985490e+00,1.591719238594948749e+01,2.637554065804081205e+01
1.923082497457675970e+02,2.976729978271299615e+01,1.216719238594948749e+01,3.612554065804081205e+01
1.023082497457675970e+02,7.726729978271299615e+01,1.966719238594948749e+01,1.662554065804081205e+01
1.248082497457675970e+02,4.164229978271299615e+01,1.779219238594948749e+01,2.000540658040808495e+00
3.480824974576759701e+01,8.914229978271299615e+01,1.029219238594948571e+01,2.150054065804081205e+01
1.698082497457675970e+02,6.539229978271299615e+01,2.154219238594948749e+01,3.125054065804081205e+01
7.980824974576759701e+01,1.789229978271298549e+01,1.404219238594948749e+01,1.175054065804081205e+01
9.105824974576759701e+01,2.382979978271299615e+01,2.060469238594948749e+01,1.906304065804081205e+01
1.810582497457675970e+02,7.132979978271299615e+01,1.310469238594948749e+01,3.856304065804081205e+01
4.605824974576759701e+01,4.757979978271299615e+01,1.685469238594948749e+01,9.313040658040812048e+00
1.360582497457675970e+02,9.507979978271299615e+01,2.435469238594948749e+01,2.881304065804081205e+01
1.135582497457675970e+02,5.945479978271299615e+01,1.497969238594948749e+01,2.393804065804081205e+01
2.355824974576759345e+01,1.195479978271298549e+01,2.247969238594948749e+01,4.438040658040808495e+00
1.585582497457675970e+02,3.570479978271299615e+01,1.122969238594948571e+01,1.418804065804081205e+01
6.855824974576759701e+01,8.320479978271299615e+01,1.872969238594948749e+01,3.368804065804081205e+01
7.418324974576759701e+01,3.867354978271299615e+01,1.263594238594948749e+01,3.246929065804081205e+01
1.641832497457675970e+02,8.617354978271299615e+01,2.013594238594948749e+01,1.296929065804081205e+01
2.918324974576759345e+01,6.242354978271299615e+01,2.388594238594948749e+01,3.219290658040808495e+00
1.191832497457675970e+02,1.492354978271298549e+01,1.638594238594948749e+01,2.271929065804081205e+01
1.416832497457675970e+02,5.054854978271299615e+01,2.201094238594948749e+01,3.734429065804081205e+01
5.168324974576759701e+01,9.804854978271299615e+01,1.451094238594948749e+01,1.784429065804081205e+01
1.866832497457675970e+02,2.679854978271299615e+01,1.826094238594948749e+01,8.094290658040808495e+00
9.668324974576759701e+01,7.429854978271299615e+01,1.076094238594948571e+01,2.759429065804081205e+01
8.543324974576759701e+01,6.836104978271299615e+01,1.544844238594948749e+01,1.540679065804081205e+01
1.754332497457675970e+02,2.086104978271298549e+01,2.294844238594948749e+01,3.490679065804081205e+01
4.043324974576759701e+01,4.461104978271299615e+01,1.919844238594948749e+01,2.515679065804081205e+01
1.304332497457675970e+02,9.211104978271299615e+01,1.169844238594948749e+01,5.656790658040808495e+00
1.079332497457675970e+02,3.273604978271299615e+01,2.482344238594948749e+01,1.053179065804081205e+01
1.979332497457675970e+02,8.023604978271299615e+01,1.732344238594948749e+01,3.003179065804081205e+01
1.529332497457675970e+02,5.648604978271299615e+01,1.357344238594948749e+01,2.028179065804081205e+01
6.293324974576759701e+01,8.986049782712985490e+00,2.107344238594948749e+01,3.978179065804081205e+01
6.574574974576759701e+01,2.828292478271299615e+01,1.662031738594948749e+01,2.454741565804081205e+01
1.557457497457675970e+02,7.578292478271299615e+01,2.412031738594948749e+01,5.047415658040808495e+00
2.074574974576759345e+01,5.203292478271299615e+01,2.037031738594948749e+01,1.479741565804081205e+01
1.107457497457675970e+02,9.953292478271299615e+01,1.287031738594948749e+01,3.429741565804081205e+01
1.332457497457675970e+02,6.390792478271299615e+01,1.099531738594948571e+01,1.967241565804081205e+01
4.324574974576759701e+01,1.640792478271298549e+01,1.849531738594948749e+01,3.917241565804081205e+01
1.782457497457675970e+02,4.015792478271299615e+01,1.474531738594948749e+01,9.922415658040812048e+00
8.824574974576759701e+01,8.765792478271299615e+01,2.224531738594948749e+01,2.942241565804081205e+01
9.949574974576759701e+01,4.609542478271299615e+01,1.193281738594948749e+01,2.609915658040808495e+00
1.894957497457675970e+02,9.359542478271299615e+01,1.943281738594948749e+01,2.210991565804081205e+01
5.449574974576759701e+01,2.234542478271299615e+01,2.318281738594948749e+01,3.185991565804081205e+01
1.444957497457675970e+02,6.984542478271299615e+01,1.568281738594948749e+01,1.235991565804081205e+01
1.219957497457675970e+02,3.422042478271299615e+01,2.130781738594948749e+01,7.484915658040808495e+00
3.199574974576759345e+01,8.172042478271299615e+01,1.380781738594948749e+01,2.698491565804081205e+01
1.669957497457675970e+02,5.797042478271299615e+01,1.755781738594948749e+01,3.673491565804081205e+01
7.699574974576759701e+01,1.047042478271298549e+01,1.005781738594948571e+01,1.723491565804081205e+01
7.137074974576759701e+01,6.093917478271299615e+01,1.990156738594948749e+01,1.114116565804081205e+01
1.613707497457675970e+02,1.343917478271298549e+01,1.240156738594948749e+01,3.064116565804081205e+01
2.637074974576759345e+01,3.718917478271299615e+01,1.615156738594948749e+01,2.089116565804081205e+01
1.163707497457675970e+02,8.468917478271299615e+01,2.365156738594948749e+01,1.391165658040808495e+00
1.388707497457675970e+02,2.531417478271299615e+01,1.427656738594948749e+01,1.601616565804081205e+01
4.887074974576759701e+01,7.281417478271299615e+01,2.177656738594948749e+01,3.551616565804081205e+01
1.838707497457675970e+02,4.906417478271299615e+01,1.052656738594948571e+01,2.576616565804081205e+01
9.387074974576759701e+01,9.656417478271299615e+01,1.802656738594948749e+01,6.266165658040808495e+00
8.262074974576759701e+01,4.312667478271299615e+01,2.458906738594948749e+01,3.795366565804081205e+01
1.726207497457675970e+02,9.062667478271299615e+01,1.708906738594948749e+01,1.845366565804081205e+01
3.762074974576759701e+01,6.687667478271299615e+01,1.333906738594948749e+01,8.703665658040808495e+00
1.276207497457675970e+02,1.937667478271298549e+01,2.083906738594948749e+01,2.820366565804081205e+01
1.051207497457675970e+02,5.500167478271299615e+01,1.896406738594948749e+01,3.307866565804081205e+01
1.951207497457675970e+02,7.501674782712985490e+00,1.146406738594948571e+01,1.357866565804081205e+01
1.501207497457675970e+02,3.125167478271299615e+01,2.271406738594948749e+01,3.828665658040808495e+00
6.012074974576759701e+01,7.875167478271299615e+01,1.521406738594948749e+01,2.332866565804081205e+01
5.871449974576759701e+01,4.090011228271299615e+01,2.259687988594948749e+01,1.875835315804081205e+01
1.487144997457675970e+02,8.840011228271299615e+01,1.509687988594948749e+01,3.825835315804081205e+01
1.937144997457675970e+02,6.465011228271299615e+01,1.884687988594948749e+01,2.850835315804081205e+01
1.037144997457675970e+02,1.715011228271298549e+01,1.134687988594948571e+01,9.008353158040808495e+00
1.262144997457675970e+02,5.277511228271299615e+01,1.322187988594948749e+01,1.388335315804081205e+01
3.621449974576759701e+01,5.275112282712985490e+00,2.072187988594948749e+01,3.338335315804081205e+01
1.712144997457675970e+02,2.902511228271299615e+01,2.447187988594948749e+01,2.363335315804081205e+01
8.121449974576759701e+01,7.652511228271299615e+01,1.697187988594948749e+01,4.133353158040808495e+00
9.246449974576759701e+01,5.871261228271299615e+01,1.040937988594948571e+01,3.094585315804081205e+01
1.824644997457675970e+02,1.121261228271298549e+01,1.790937988594948749e+01,1.144585315804081205e+01
4.746449974576759701e+01,3.496261228271299615e+01,1.415937988594948749e+01,1.695853158040808495e+00
1.374644997457675970e+02,8.246261228271299615e+01,2.165937988594948749e+01,2.119585315804081205e+01
1.149644997457675970e+02,2.308761228271299615e+01,1.603437988594948749e+01,3.582085315804081205e+01
2.496449974576759345e+01,7.058761228271299615e+01,2.353437988594948749e+01,1.632085315804081205e+01
1.599644997457675970e+02,4.683761228271299615e+01,1.978437988594948749e+01,6.570853158040808495e+00
6.996449974576759701e+01,9.433761228271299615e+01,1.228437988594948749e+01,2.607085315804081205e+01
7.558949974576759701e+01,4.980636228271299615e+01,1.744062988594948749e+01,2.241460315804081205e+01
1.655894997457675970e+02,9.730636228271299615e+01,2.494062988594948749e+01,2.914603158040808495e+00
3.058949974576759345e+01,2.605636228271299615e+01,2.119062988594948749e+01,1.266460315804081205e+01
1.205894997457675970e+02,7.355636228271299615e+01,1.369062988594948749e+01,3.216460315804081205e+01
1.430894997457675970e+02,3.793136228271299615e+01,2.306562988594948749e+01,2.728960315804081205e+01
5.308949974576759701e+01,8.543136228271299615e+01,1.556562988594948749e+01,7.789603158040808495e+00
1.880894997457675970e+02,6.168136228271299615e+01,1.181562988594948749e+01,1.753960315804081205e+01
9.808949974576759701e+01,1.418136228271298549e+01,1.931562988594948749e+01,3.703960315804081205e+01
8.683949974576759701e+01,3.199386228271299615e+01,1.462812988594948749e+01,5.352103158040808495e+00
1.768394997457675970e+02,7.949386228271299615e+01,2.212812988594948749e+01,2.485210315804081205e+01
4.183949974576759701e+01,5.574386228271299615e+01,1.087812988594948571e+01,3.460210315804081205e+01
1.318394997457675970e+02,8.243862282712985490e+00,1.837812988594948749e+01,1.510210315804081205e+01
1.093394997457675970e+02,6.761886228271299615e+01,2.025312988594948749e+01,3.947710315804081205e+01
1.993394997457675970e+02,2.011886228271298549e+01,1.275312988594948749e+01,1.997710315804081205e+01
1.543394997457675970e+02,4.386886228271299615e+01,1.650312988594948749e+01,2.972710315804081205e+01
6.433949974576759701e+01,9.136886228271299615e+01,2.400312988594948749e+01,1.022710315804081205e+01
6.152699974576759701e+01,6.613448728271299615e+01,1.392500488594948749e+01,3.521147815804081205e+01
1.515269997457675970e+02,1.863448728271298549e+01,2.142500488594948749e+01,1.571147815804081205e+01
1.965269997457675970e+02,4.238448728271299615e+01,1.017500488594948571e+01,5.961478158040808495e+00
1.065269997457675970e+02,8.988448728271299615e+01,1.767500488594948749e+01,2.546147815804081205e+01
1.290269997457675970e+02,3.050948728271299615e+01,1.955000488594948749e+01,3.033647815804081205e+01
3.902699974576759701e+01,7.800948728271299615e+01,1.205000488594948749e+01,1.083647815804081205e+01
1.740269997457675970e+02,5.425948728271299615e+01,1.580000488594948749e+01,1.086478158040808495e+00
8.402699974576759701e+01,6.759487282712985490e+00,2.330000488594948749e+01,2.058647815804081205e+01
9.527699974576759701e+01,3.644698728271299615e+01,1.861250488594948749e+01,1.327397815804081205e+01
1.852769997457675970e+02,8.394698728271299615e+01,1.111250488594948571e+01,3.277397815804081205e+01
5.027699974576759701e+01,6.019698728271299615e+01,2.236250488594948749e+01,2.302397815804081205e+01
1.402769997457675970e+02,1.269698728271298549e+01,1.486250488594948749e+01,3.523978158040808495e+00
1.177769997457675970e+02,4.832198728271299615e+01,2.423750488594948749e+01,1.814897815804081205e+01
2.777699974576759345e+01,9.582198728271299615e+01,1.673750488594948749e+01,3.764897815804081205e+01
1.627769997457675970e+02,2.457198728271299615e+01,1.298750488594948749e+01,2.789897815804081205e+01
7.277699974576759701e+01,7.207198728271299615e+01,2.048750488594948749e+01,8.398978158040808495e+00
6.715199974576759701e+01,2.754073728271299615e+01,1.158125488594948571e+01,3.886772815804081205e+01
1.571519997457675970e+02,7.504073728271299615e+01,1.908125488594948749e+01,1.936772815804081205e+01
2.215199974576759345e+01,5.129073728271299615e+01,1.533125488594948749e+01,2.911772815804081205e+01
1.121519997457675970e+02,9.879073728271299615e+01,2.283125488594948749e+01,9.617728158040812048e+00
1.346519997457675970e+02,6.316573728271299615e+01,1.720625488594948749e+01,4.742728158040808495e+00
4.465199974576759701e+01,1.566573728271298549e+01,2.470625488594948749e+01,2.424272815804081205e+01
1.796519997457675970e+02,3.941573728271299615e+01,2.095625488594948749e+01,3.399272815804081205e+01
8.965199974576759701e+01,8.691573728271299615e+01,1.345625488594948749e+01,1.449272815804081205e+01
7.840199974576759701e+01,5.722823728271299615e+01,2.189375488594948749e+01,2.668022815804081205e+01
1.684019997457675970e+02,9.728237282712985490e+00,1.439375488594948749e+01,7.180228158040808495e+00
3.340199974576759701e+01,3.347823728271299615e+01,1.814375488594948749e+01,1.693022815804081205e+01
1.234019997457675970e+02,8.097823728271299615e+01,1.064375488594948571e+01,3.643022815804081205e+01
1.009019997457675970e+02,4.535323728271299615e+01,1.251875488594948749e+01,2.180522815804081205e+01
1.909019997457675970e+02,9.285323728271299615e+01,2.001875488594948749e+01,2.305228158040808495e+00
1.459019997457675970e+02,6.910323728271299615e+01,2.376875488594948749e+01,1.205522815804081205e+01
5.590199974576759701e+01,2.160323728271298549e+01,1.626875488594948749e+01,3.155522815804081205e+01
5.625356224576759701e+01,6.928878415771299615e+01,2.145430176094948749e+01,2.020561878304081205e+01
1.462535622457675970e+02,2.178878415771298549e+01,1.395430176094948749e+01,3.970561878304081205e+01
1.912535622457675970e+02,4.553878415771299615e+01,1.770430176094948749e+01,1.045561878304081205e+01
1.012535622457675970e+02,9.303878415771299615e+01,1.020430176094948571e+01,2.995561878304081205e+01
1.237535622457675970e+02,3.366378415771299615e+01,1.207930176094948749e+01,2.508061878304081205e+01
3.375356224576759701e+01,8.116378415771299615e+01,1.957930176094948749e+01,5.580618783040808495e+00
1.687535622457675970e+02,5.741378415771299615e+01,2.332930176094948749e+01,1.533061878304081205e+01
7.875356224576759701e+01,9.913784157712985490e+00,1.582930176094948749e+01,3.483061878304081205e+01
9.000356224576759701e+01,3.960128415771299615e+01,1.114180176094948571e+01,8.018118783040808495e+00
1.800035622457675970e+02,8.710128415771299615e+01,1.864180176094948749e+01,2.751811878304081205e+01
4.500356224576759701e+01,6.335128415771299615e+01,1.489180176094948749e+01,3.726811878304081205e+01
1.350035622457675970e+02,1.585128415771298549e+01,2.239180176094948749e+01,1.776811878304081205e+01
1.125035622457675970e+02,5.147628415771299615e+01,1.676680176094948749e+01,3.143118783040808495e+00
2.250356224576759345e+01,9.897628415771299615e+01,2.426680176094948749e+01,2.264311878304081205e+01
1.575035622457675970e+02,2.772628415771299615e+01,2.051680176094948749e+01,3.239311878304081205e+01
6.750356224576759701e+01,7.522628415771299615e+01,1.301680176094948749e+01,1.289311878304081205e+01
7.312856224576759701e+01,2.475753415771299615e+01,1.911055176094948749e+01,1.411186878304081205e+01
1.631285622457675970e+02,7.225753415771299615e+01,1.161055176094948571e+01,3.361186878304081205e+01
2.812856224576759345e+01,4.850753415771299615e+01,2.286055176094948749e+01,2.386186878304081205e+01
1.181285622457675970e+02,9.600753415771299615e+01,1.536055176094948749e+01,4.361868783040808495e+00
1.406285622457675970e+02,6.038253415771299615e+01,2.473555176094948749e+01,9.236868783040812048e+00
5.062856224576759701e+01,1.288253415771298549e+01,1.723555176094948749e+01,2.873686878304081205e+01
1.856285622457675970e+02,3.663253415771299615e+01,1.348555176094948749e+01,1.898686878304081205e+01
9.562856224576759701e+01,8.413253415771299615e+01,2.098555176094948749e+01,3.848686878304081205e+01
8.437856224576759701e+01,5.444503415771299615e+01,1.442305176094948749e+01,3.117436878304081205e+01
1.743785622457675970e+02,6.945034157712985490e+00,2.192305176094948749e+01,1.167436878304081205e+01
3.937856224576759701e+01,3.069503415771299615e+01,1.067305176094948571e+01,1.924368783040808495e+00
1.293785622457675970e+02,7.819503415771299615e+01,1.817305176094948749e+01,2.142436878304081205e+01
1.068785622457675970e+02,4.257003415771299615e+01,2.004805176094948749e+01,3.604936878304081205e+01
1.968785622457675970e+02,9.007003415771299615e+01,1.254805176094948749e+01,1.654936878304081205e+01
1.518785622457675970e+02,6.632003415771299615e+01,1.629805176094948749e+01,6.799368783040808495e+00
6.187856224576759701e+01,1.882003415771298549e+01,2.379805176094948749e+01,2.629936878304081205e+01
6.469106224576759701e+01,4.405440915771299615e+01,1.512617676094948749e+01,3.752493783040808495e+00
1.546910622457675970e+02,9.155440915771299615e+01,2.262617676094948749e+01,2.325249378304081205e+01
1.996910622457675970e+02,6.780440915771299615e+01,1.137617676094948571e+01,3.300249378304081205e+01
